t1kepr	1kepr	t1fit	1fit	1res	t2kepr	2kepr	t2fit	2fit	2res
55.0623	1962	46.0659	2049.17	-87.1734	55.0623	1507	45.5824	1506.19	0.806223
55.0769	1961	46.0806	2049.06	-88.0564	55.0769	1506	45.5971	1505.54	0.459434
55.0916	1963	46.0952	2048.94	-85.9395	55.0916	1507	45.6117	1504.89	2.11283
55.1062	1964	46.1099	2048.82	-84.8229	55.1062	1508	45.6264	1504.23	3.76551
55.1209	1966	46.1245	2048.71	-82.7063	55.1209	1509	45.641	1503.58	5.41792
55.1355	1966	46.1392	2048.59	-82.59	55.1355	1509	45.6557	1502.93	6.07007
55.1502	1965	46.1538	2048.47	-83.4737	55.1502	1509	45.6703	1502.28	6.72195
55.1648	1963	46.1685	2048.36	-85.3576	55.1648	1509	45.685	1501.63	7.37402
55.1795	1962	46.1831	2048.24	-86.2416	55.1795	1508	45.6996	1500.97	7.02537
55.1941	1961	46.1978	2048.13	-87.1258	55.1941	1507	45.7143	1500.32	6.67646
55.2088	1961	46.2125	2048.01	-87.0102	55.2088	1507	45.7289	1499.67	7.32729
55.2234	1961	46.2271	2047.89	-86.8947	55.2234	1506	45.7436	1499.02	6.97785
55.2381	1963	46.2418	2047.78	-84.7792	55.2381	1504	45.7583	1498.37	5.62859
55.2527	1965	46.2564	2047.66	-82.664	55.2527	1501	45.7729	1497.72	3.27862
55.2674	1967	46.2711	2047.55	-80.549	55.2674	1498	45.7876	1497.07	0.928394
55.282	1969	46.2857	2047.43	-78.4341	55.282	1497	45.8022	1496.42	0.5779
55.2967	1971	46.3004	2047.32	-76.3193	55.2967	1496	45.8169	1495.77	0.227142
55.3114	1973	46.315	2047.2	-74.2046	55.3114	1494	45.8315	1495.12	-1.12344
55.326	1974	46.3297	2047.09	-73.0901	55.326	1493	45.8462	1494.47	-1.47472
55.3407	1975	46.3443	2046.98	-71.9758	55.3407	1491	45.8608	1493.83	-2.82627
55.3553	1976	46.359	2046.86	-70.8616	55.3553	1489	45.8755	1493.18	-4.17808
55.37	1976	46.3736	2046.75	-70.7475	55.37	1488	45.8901	1492.53	-4.53015
55.3846	1975	46.3883	2046.63	-71.6335	55.3846	1486	45.9048	1491.88	-5.88204
55.3993	1975	46.4029	2046.52	-71.5198	55.3993	1484	45.9194	1491.23	-7.23464
55.4139	1975	46.4176	2046.41	-71.4062	55.4139	1482	45.9341	1490.59	-8.5875
55.4286	1975	46.4322	2046.29	-71.2927	55.4286	1479	45.9487	1489.94	-10.9406
55.4432	1975	46.4469	2046.18	-71.1794	55.4432	1476	45.9634	1489.29	-13.294
55.4579	1974	46.4615	2046.07	-72.0661	55.4579	1475	45.978	1488.65	-13.6472
55.4725	1971	46.4762	2045.95	-74.9531	55.4725	1475	45.9927	1488	-13.0011
55.4872	1968	46.4908	2045.84	-77.8402	55.4872	1475	46.0073	1487.36	-12.3553
55.5018	1964	46.5055	2045.73	-81.7274	55.5018	1477	46.022	1486.71	-9.70971
55.5165	1962	46.5201	2045.61	-83.6148	55.5165	1481	46.0366	1486.06	-5.0644
55.5311	1960	46.5348	2045.5	-85.5022	55.5311	1487	46.0513	1485.42	1.58109
55.5458	1958	46.5494	2045.39	-87.3899	55.5458	1490	46.0659	1484.77	5.22588
55.5604	1959	46.5641	2045.28	-86.2777	55.5604	1494	46.0806	1484.13	9.87041
55.5751	1959	46.5787	2045.17	-86.1657	55.5751	1497	46.0952	1483.49	13.5147
55.5897	1960	46.5934	2045.05	-85.0538	55.5897	1498	46.1099	1482.84	15.1587
55.6044	1960	46.6081	2044.94	-84.9419	55.6044	1497	46.1245	1482.2	14.8029
55.6191	1961	46.6227	2044.83	-83.8303	55.6191	1496	46.1392	1481.55	14.4464
55.6337	1961	46.6374	2044.72	-83.7188	55.6337	1494	46.1538	1480.91	13.0896
55.6484	1962	46.652	2044.61	-82.6075	55.6484	1493	46.1685	1480.27	12.7325
55.663	1963	46.6667	2044.5	-81.4963	55.663	1492	46.1831	1479.62	12.3753
55.6777	1965	46.6813	2044.39	-79.3852	55.6777	1489	46.1978	1478.98	10.0181
55.6923	1966	46.696	2044.27	-78.2743	55.6923	1487	46.2125	1478.34	8.66033
55.707	1966	46.7106	2044.16	-78.1635	55.707	1484	46.2271	1477.7	6.30226
55.7216	1965	46.7253	2044.05	-79.0528	55.7216	1483	46.2418	1477.06	5.94394
55.7363	1965	46.7399	2043.94	-78.9423	55.7363	1482	46.2564	1476.41	5.58535
55.7509	1965	46.7546	2043.83	-78.8319	55.7509	1482	46.2711	1475.77	6.22694
55.7656	1964	46.7692	2043.72	-79.7217	55.7656	1482	46.2857	1475.13	6.86784
55.7802	1964	46.7839	2043.61	-79.6116	55.7802	1483	46.3004	1474.49	8.50847
55.7949	1964	46.7985	2043.5	-79.5017	55.7949	1487	46.315	1473.85	13.1489
55.8095	1963	46.8132	2043.39	-80.3919	55.8095	1489	46.3297	1473.21	15.789
55.8242	1961	46.8278	2043.28	-82.2821	55.8242	1488	46.3443	1472.57	15.4293
55.8388	1959	46.8425	2043.17	-84.1726	55.8388	1486	46.359	1471.93	14.0689
55.8535	1957	46.8571	2043.06	-86.0632	55.8535	1484	46.3736	1471.29	12.7082
55.8681	1956	46.8718	2042.95	-86.954	55.8681	1485	46.3883	1470.65	14.3473
55.8828	1956	46.8864	2042.84	-86.8449	55.8828	1486	46.4029	1470.01	15.9862
55.8974	1956	46.9011	2042.74	-86.7359	55.8974	1486	46.4176	1469.37	16.6252
55.9121	1958	46.9158	2042.63	-84.627	55.9121	1485	46.4322	1468.74	16.2635
55.9267	1960	46.9304	2042.52	-82.5183	55.9267	1484	46.4469	1468.1	15.9016
55.9414	1961	46.945	2042.41	-81.4098	55.9414	1484	46.4615	1467.46	16.5394
55.956	1962	46.9597	2042.3	-80.3014	55.956	1482	46.4762	1466.82	15.1769
55.9707	1962	46.9744	2042.19	-80.193	55.9707	1480	46.4909	1466.19	13.8146
55.9853	1961	46.989	2042.08	-81.0849	55.9853	1477	46.5055	1465.55	11.4517
56	1961	47.0037	2041.98	-80.9768	56	1473	46.5202	1464.91	8.08847
56.0147	1959	47.0183	2041.87	-82.869	56.0147	1468	46.5348	1464.28	3.72499
56.0293	1959	47.033	2041.76	-82.7612	56.0293	1464	46.5495	1463.64	0.361265
56.044	1957	47.0476	2041.65	-84.6536	56.044	1461	46.5641	1463	-2.00228
56.0586	1956	47.0623	2041.55	-85.5461	56.0586	1457	46.5788	1462.37	-5.36652
56.0733	1956	47.0769	2041.44	-85.4388	56.0733	1453	46.5934	1461.73	-8.73102
56.0879	1956	47.0916	2041.33	-85.3316	56.0879	1450	46.6081	1461.1	-11.0958
56.1026	1958	47.1062	2041.22	-83.2245	56.1026	1448	46.6227	1460.46	-12.4608
56.1172	1959	47.1209	2041.12	-82.1175	56.1172	1448	46.6374	1459.83	-11.8256
56.1319	1959	47.1355	2041.01	-82.0108	56.1319	1449	46.652	1459.19	-10.1911
56.1465	1959	47.1502	2040.9	-81.9041	56.1465	1451	46.6667	1458.56	-7.55688
56.1612	1958	47.1648	2040.8	-82.7976	56.1612	1453	46.6813	1457.92	-4.9229
56.1758	1958	47.1795	2040.69	-82.6912	56.1758	1454	46.696	1457.29	-3.28918
56.1905	1958	47.1941	2040.58	-82.5849	56.1905	1455	46.7106	1456.66	-1.65527
56.2051	1958	47.2088	2040.48	-82.4788	56.2051	1456	46.7253	1456.02	-0.0220571
56.2198	1957	47.2234	2040.37	-83.3728	56.2198	1456	46.7399	1455.39	0.610906
56.2344	1956	47.2381	2040.27	-84.267	56.2344	1457	46.7546	1454.76	2.24361
56.2491	1955	47.2527	2040.16	-85.1613	56.2491	1457	46.7692	1454.12	2.87607
56.2637	1953	47.2674	2040.06	-87.0556	56.2637	1456	46.7839	1453.49	2.50871
56.2784	1952	47.282	2039.95	-87.9502	56.2784	1457	46.7985	1452.86	4.14066
56.293	1951	47.2967	2039.84	-88.8449	56.293	1458	46.8132	1452.23	5.77235
56.3077	1951	47.3114	2039.74	-88.7397	56.3077	1459	46.8278	1451.6	7.4038
56.3223	1951	47.326	2039.63	-88.6346	56.3223	1459	46.8425	1450.97	8.03499
56.337	1951	47.3407	2039.53	-88.5297	56.337	1459	46.8572	1450.33	8.66636
56.3516	1951	47.3553	2039.42	-88.4249	56.3516	1458	46.8718	1449.7	8.29705
56.3663	1952	47.37	2039.32	-87.3202	56.3663	1457	46.8865	1449.07	7.92748
56.3809	1951	47.3846	2039.22	-88.2157	56.3809	1456	46.9011	1448.44	7.55766
56.3956	1950	47.3993	2039.11	-89.1113	56.3956	1457	46.9158	1447.81	9.1876
56.4103	1949	47.4139	2039.01	-90.007	56.4103	1458	46.9304	1447.18	10.8177
56.4249	1947	47.4286	2038.9	-91.9029	56.4249	1458	46.9451	1446.55	11.4471
56.4396	1945	47.4432	2038.8	-93.7989	56.4396	1458	46.9597	1445.92	12.0763
56.4542	1943	47.4579	2038.7	-95.6951	56.4542	1458	46.9744	1445.29	12.7052
56.4689	1941	47.4725	2038.59	-97.5914	56.4689	1459	46.989	1444.67	14.3339
56.4835	1938	47.4872	2038.49	-100.488	56.4835	1459	47.0037	1444.04	14.9628
56.4982	1935	47.5018	2038.38	-103.384	56.4982	1457	47.0183	1443.41	13.5909
56.5128	1933	47.5165	2038.28	-105.281	56.5128	1456	47.033	1442.78	13.2189
56.5275	1933	47.5311	2038.18	-105.178	56.5275	1454	47.0476	1442.15	11.8465
56.5421	1932	47.5458	2038.07	-106.075	56.5421	1453	47.0623	1441.53	11.474
56.5568	1933	47.5604	2037.97	-104.972	56.5568	1452	47.0769	1440.9	11.1016
56.5714	1934	47.5751	2037.87	-103.869	56.5714	1450	47.0916	1440.27	9.72847
56.5861	1936	47.5897	2037.77	-101.766	56.5861	1449	47.1062	1439.64	9.35515
56.6007	1938	47.6044	2037.66	-99.6636	56.6007	1446	47.1209	1439.02	6.98157
56.6154	1940	47.619	2037.56	-97.5612	56.6154	1443	47.1355	1438.39	4.60774
56.63	1942	47.6337	2037.46	-95.4588	56.63	1441	47.1502	1437.77	3.23409
56.6447	1945	47.6483	2037.36	-92.3567	56.6447	1440	47.1648	1437.14	2.85977
56.6593	1947	47.663	2037.25	-90.2546	56.6593	1440	47.1795	1436.51	3.48519
56.674	1948	47.6777	2037.15	-89.1527	56.674	1438	47.1941	1435.89	2.11037
56.6886	1948	47.6923	2037.05	-89.051	56.6886	1436	47.2088	1435.26	0.735294
56.7033	1949	47.707	2036.95	-87.9493	56.7033	1435	47.2235	1434.64	0.360399
56.718	1949	47.7216	2036.85	-87.8478	56.718	1434	47.2381	1434.02	-0.0151712
56.7326	1948	47.7363	2036.75	-88.7464	56.7326	1435	47.2527	1433.39	1.60901
56.7473	1947	47.7509	2036.65	-89.6451	56.7473	1437	47.2674	1432.77	4.23294
56.7619	1945	47.7656	2036.54	-91.544	56.7619	1437	47.282	1432.14	4.85663
56.7766	1944	47.7802	2036.44	-92.4429	56.7766	1437	47.2967	1431.52	5.48049
56.7912	1944	47.7949	2036.34	-92.342	56.7912	1437	47.3114	1430.9	6.10368
56.8059	1944	47.8095	2036.24	-92.2413	56.8059	1438	47.326	1430.27	7.72662
56.8205	1944	47.8242	2036.14	-92.1407	56.8205	1438	47.3407	1429.65	8.34932
56.8352	1945	47.8388	2036.04	-91.0402	56.8352	1438	47.3553	1429.03	8.97177
56.8498	1945	47.8535	2035.94	-90.9398	56.8498	1439	47.37	1428.41	10.5944
56.8645	1946	47.8681	2035.84	-89.8395	56.8645	1438	47.3846	1427.78	10.2163
56.8791	1945	47.8828	2035.74	-90.7394	56.8791	1438	47.3993	1427.16	10.8381
56.8938	1943	47.8974	2035.64	-92.6394	56.8938	1438	47.4139	1426.54	11.4595
56.9084	1941	47.9121	2035.54	-94.5396	56.9084	1438	47.4286	1425.92	12.0807
56.9231	1938	47.9267	2035.44	-97.4398	56.9231	1438	47.4432	1425.3	12.7021
56.9377	1936	47.9414	2035.34	-99.3402	56.9377	1439	47.4579	1424.68	14.3228
56.9524	1934	47.956	2035.24	-101.241	56.9524	1440	47.4725	1424.06	15.9433
56.967	1931	47.9707	2035.14	-104.141	56.967	1441	47.4872	1423.44	17.5635
56.9817	1929	47.9853	2035.04	-106.042	56.9817	1441	47.5018	1422.82	18.1835
56.9963	1929	48	2034.94	-105.943	56.9963	1440	47.5165	1422.2	17.8037
57.011	1928	48.0147	2034.84	-106.844	57.011	1440	47.5311	1421.58	18.4232
57.0256	1928	48.0293	2034.75	-106.745	57.0256	1440	47.5458	1420.96	19.0424
57.0403	1929	48.0439	2034.65	-105.646	57.0403	1438	47.5604	1420.34	17.6614
57.0549	1930	48.0586	2034.55	-104.548	57.0549	1437	47.5751	1419.72	17.2806
57.0696	1932	48.0733	2034.45	-102.449	57.0696	1436	47.5898	1419.1	16.8991
57.0842	1934	48.0879	2034.35	-100.351	57.0842	1434	47.6044	1418.48	15.5174
57.0989	1935	48.1026	2034.25	-99.2526	57.0989	1432	47.6191	1417.86	14.1354
57.1135	1936	48.1172	2034.15	-98.1545	57.1135	1430	47.6337	1417.25	12.7532
57.1282	1935	48.1319	2034.06	-99.0565	57.1282	1429	47.6484	1416.63	12.3711
57.1429	1934	48.1465	2033.96	-99.9586	57.1429	1429	47.663	1416.01	12.9884
57.1575	1934	48.1612	2033.86	-99.8609	57.1575	1427	47.6777	1415.39	11.6055
57.1722	1934	48.1758	2033.76	-99.7633	57.1722	1426	47.6923	1414.78	11.2223
57.1868	1934	48.1905	2033.67	-99.6658	57.1868	1423	47.707	1414.16	8.83881
57.2015	1934	48.2051	2033.57	-99.5684	57.2015	1421	47.7216	1413.54	7.45554
57.2161	1932	48.2198	2033.47	-101.471	57.2161	1419	47.7363	1412.93	6.07161
57.2308	1930	48.2344	2033.37	-103.374	57.2308	1417	47.7509	1412.31	4.68744
57.2454	1927	48.2491	2033.28	-106.277	57.2454	1416	47.7656	1411.7	4.30302
57.2601	1926	48.2637	2033.18	-107.18	57.2601	1414	47.7802	1411.08	2.91836
57.2747	1925	48.2784	2033.08	-108.083	57.2747	1413	47.7949	1410.47	2.53387
57.2894	1925	48.293	2032.99	-107.987	57.2894	1411	47.8095	1409.85	1.14873
57.304	1925	48.3077	2032.89	-107.89	57.304	1410	47.8242	1409.24	0.763336
57.3187	1924	48.3223	2032.79	-108.794	57.3187	1410	47.8388	1408.62	1.3777
57.3333	1924	48.337	2032.7	-108.698	57.3333	1408	47.8535	1408.01	-0.00816991
57.348	1924	48.3517	2032.6	-108.601	57.348	1407	47.8681	1407.39	-0.393867
57.3626	1925	48.3663	2032.51	-107.505	57.3626	1405	47.8828	1406.78	-1.78023
57.3773	1926	48.3809	2032.41	-106.409	57.3773	1403	47.8974	1406.17	-3.16683
57.3919	1926	48.3956	2032.31	-106.314	57.3919	1401	47.9121	1405.55	-4.55367
57.4066	1928	48.4103	2032.22	-104.218	57.4066	1400	47.9267	1404.94	-4.94075
57.4213	1928	48.4249	2032.12	-104.122	57.4213	1400	47.9414	1404.33	-4.32766
57.4359	1928	48.4396	2032.03	-104.027	57.4359	1401	47.956	1403.72	-2.71523
57.4506	1929	48.4542	2031.93	-102.932	57.4506	1402	47.9707	1403.1	-1.10304
57.4652	1929	48.4689	2031.84	-102.837	57.4652	1403	47.9854	1402.49	0.508916
57.4798	1929	48.4835	2031.74	-102.742	57.4798	1405	48	1401.88	3.12063
57.4945	1928	48.4982	2031.65	-103.647	57.4945	1407	48.0147	1401.27	5.73251
57.5092	1926	48.5128	2031.55	-105.552	57.5092	1407	48.0293	1400.66	6.34374
57.5238	1924	48.5275	2031.46	-107.457	57.5238	1406	48.044	1400.05	5.95473
57.5385	1923	48.5421	2031.36	-108.362	57.5385	1404	48.0586	1399.43	4.56548
57.5531	1922	48.5568	2031.27	-109.268	57.5531	1404	48.0733	1398.82	5.17598
57.5678	1924	48.5714	2031.17	-107.174	57.5678	1404	48.0879	1398.21	5.78667
57.5824	1925	48.5861	2031.08	-106.079	57.5824	1406	48.1026	1397.6	8.39669
57.5971	1925	48.6007	2030.99	-105.985	57.5971	1408	48.1172	1396.99	11.0065
57.6117	1924	48.6154	2030.89	-106.891	57.6117	1408	48.1319	1396.38	11.616
57.6264	1924	48.63	2030.8	-106.798	57.6264	1408	48.1465	1395.77	12.2253
57.641	1924	48.6447	2030.7	-106.704	57.641	1408	48.1612	1395.17	12.8348
57.6557	1924	48.6593	2030.61	-106.61	57.6557	1410	48.1758	1394.56	15.4437
57.6703	1924	48.674	2030.52	-106.517	57.6703	1411	48.1905	1393.95	17.0522
57.685	1924	48.6886	2030.42	-106.423	57.685	1412	48.2051	1393.34	18.6606
57.6996	1924	48.7033	2030.33	-106.33	57.6996	1413	48.2198	1392.73	20.2687
57.7143	1923	48.718	2030.24	-107.237	57.7143	1411	48.2344	1392.12	18.877
57.7289	1923	48.7326	2030.14	-107.144	57.7289	1409	48.2491	1391.52	17.4846
57.7436	1924	48.7472	2030.05	-106.051	57.7436	1407	48.2637	1390.91	16.092
57.7582	1926	48.7619	2029.96	-103.958	57.7582	1405	48.2784	1390.3	14.6992
57.7729	1928	48.7766	2029.87	-101.865	57.7729	1403	48.293	1389.69	13.3061
57.7876	1930	48.7912	2029.77	-99.7727	57.7876	1401	48.3077	1389.09	11.9132
57.8022	1933	48.8059	2029.68	-96.6803	57.8022	1400	48.3224	1388.48	11.5197
57.8169	1936	48.8205	2029.59	-93.588	57.8169	1399	48.337	1387.87	11.1259
57.8315	1939	48.8352	2029.5	-90.4958	57.8315	1398	48.3516	1387.27	10.7318
57.8462	1942	48.8498	2029.4	-87.4037	57.8462	1397	48.3663	1386.66	10.3376
57.8608	1943	48.8645	2029.31	-86.3116	57.8608	1397	48.381	1386.06	10.9435
57.8755	1944	48.8791	2029.22	-85.2198	57.8755	1398	48.3956	1385.45	12.5487
57.8901	1945	48.8938	2029.13	-84.1281	57.8901	1397	48.4103	1384.85	12.1537
57.9048	1944	48.9084	2029.04	-85.0364	57.9048	1397	48.4249	1384.24	12.7585
57.9194	1944	48.9231	2028.94	-84.9449	57.9194	1397	48.4396	1383.64	13.3631
57.9341	1944	48.9377	2028.85	-84.8535	57.9341	1396	48.4542	1383.03	12.9678
57.9487	1943	48.9524	2028.76	-85.7622	57.9487	1394	48.4689	1382.43	11.5719
57.9634	1942	48.967	2028.67	-86.671	57.9634	1392	48.4835	1381.82	10.1757
57.978	1941	48.9817	2028.58	-87.58	57.978	1390	48.4982	1381.22	8.77932
57.9927	1939	48.9963	2028.49	-89.4891	57.9927	1387	48.5128	1380.62	6.38268
58.0073	1936	49.011	2028.4	-92.3982	58.0073	1384	48.5275	1380.01	3.98623
58.022	1933	49.0256	2028.31	-95.3075	58.022	1382	48.5421	1379.41	2.58912
58.0366	1929	49.0403	2028.22	-99.2169	58.0366	1381	48.5568	1378.81	2.19178
58.0513	1927	49.0549	2028.13	-101.126	58.0513	1381	48.5714	1378.21	2.7942
58.0659	1927	49.0696	2028.04	-101.036	58.0659	1381	48.5861	1377.6	3.39639
58.0806	1927	49.0842	2027.95	-100.946	58.0806	1381	48.6007	1377	3.99875
58.0952	1928	49.0989	2027.86	-99.8556	58.0952	1382	48.6154	1376.4	5.60047
58.1099	1928	49.1136	2027.77	-99.7656	58.1099	1382	48.63	1375.8	6.20195
58.1245	1927	49.1282	2027.68	-100.676	58.1245	1383	48.6447	1375.2	7.8032
58.1392	1926	49.1428	2027.59	-101.586	58.1392	1383	48.6593	1374.6	8.40421
58.1538	1925	49.1575	2027.5	-102.496	58.1538	1384	48.674	1373.99	10.0054
58.1685	1924	49.1722	2027.41	-103.407	58.1685	1384	48.6887	1373.39	10.6059
58.1831	1924	49.1868	2027.32	-103.317	58.1831	1383	48.7033	1372.79	10.2063
58.1978	1926	49.2015	2027.23	-101.228	58.1978	1383	48.718	1372.19	10.8063
58.2124	1928	49.2161	2027.14	-99.1386	58.2124	1382	48.7326	1371.59	10.4062
58.2271	1930	49.2308	2027.05	-97.0495	58.2271	1380	48.7473	1370.99	9.00619
58.2418	1929	49.2454	2026.96	-97.9605	58.2418	1378	48.7619	1370.39	7.60557
58.2564	1928	49.2601	2026.87	-98.8716	58.2564	1376	48.7766	1369.8	6.20471
58.2711	1927	49.2747	2026.78	-99.7828	58.2711	1374	48.7912	1369.2	4.80362
58.2857	1928	49.2894	2026.69	-98.6942	58.2857	1371	48.8059	1368.6	2.40229
58.3004	1927	49.304	2026.61	-99.6055	58.3004	1367	48.8205	1368	-0.998859
58.315	1926	49.3187	2026.52	-100.517	58.315	1365	48.8352	1367.4	-2.40065
58.3297	1926	49.3333	2026.43	-100.429	58.3297	1364	48.8498	1366.8	-2.80268
58.3443	1927	49.348	2026.34	-99.3406	58.3443	1364	48.8645	1366.2	-2.20493
58.359	1927	49.3626	2026.25	-99.2525	58.359	1363	48.8791	1365.61	-2.60742
58.3736	1928	49.3773	2026.16	-98.1644	58.3736	1363	48.8938	1365.01	-2.00974
58.3883	1929	49.3919	2026.08	-97.0766	58.3883	1362	48.9084	1364.41	-2.41269
58.4029	1929	49.4066	2025.99	-96.9888	58.4029	1363	48.9231	1363.82	-0.81588
58.4176	1930	49.4212	2025.9	-95.9011	58.4176	1365	48.9377	1363.22	1.7807
58.4322	1931	49.4359	2025.81	-94.8136	58.4322	1368	48.9524	1362.62	5.37705
58.4469	1931	49.4506	2025.73	-94.7261	58.4469	1368	48.967	1362.03	5.97357
58.4615	1929	49.4652	2025.64	-96.6388	58.4615	1367	48.9817	1361.43	5.56946
58.4762	1928	49.4798	2025.55	-97.5516	58.4762	1366	48.9963	1360.83	5.16511
58.4908	1928	49.4945	2025.46	-97.4645	58.4908	1364	49.011	1360.24	3.76054
58.5055	1929	49.5092	2025.38	-96.3775	58.5055	1361	49.0256	1359.64	1.35573
58.5202	1931	49.5238	2025.29	-94.2905	58.5202	1359	49.0403	1359.05	-0.0489057
58.5348	1932	49.5385	2025.2	-93.2038	58.5348	1355	49.0549	1358.45	-3.45418
58.5495	1932	49.5531	2025.12	-93.1171	58.5495	1354	49.0696	1357.86	-3.85968
58.5641	1932	49.5678	2025.03	-93.0306	58.5641	1354	49.0843	1357.27	-3.26541
58.5787	1930	49.5824	2024.94	-94.9441	58.5787	1354	49.0989	1356.67	-2.67137
58.5934	1928	49.5971	2024.86	-96.8577	58.5934	1354	49.1136	1356.08	-2.07716
58.6081	1926	49.6117	2024.77	-98.7715	58.6081	1354	49.1282	1355.48	-1.48358
58.6227	1924	49.6264	2024.69	-100.685	58.6227	1353	49.1429	1354.89	-1.89024
58.6374	1921	49.641	2024.6	-103.599	58.6374	1353	49.1575	1354.3	-1.29712
58.652	1918	49.6557	2024.51	-106.513	58.652	1352	49.1722	1353.7	-1.70424
58.6667	1915	49.6703	2024.43	-109.428	58.6667	1351	49.1868	1353.11	-2.11117
58.6813	1914	49.685	2024.34	-110.342	58.6813	1350	49.2015	1352.52	-2.51875
58.696	1912	49.6996	2024.26	-112.256	58.696	1349	49.2161	1351.93	-2.92655
58.7106	1910	49.7143	2024.17	-114.171	58.7106	1348	49.2308	1351.33	-3.33458
58.7253	1910	49.7289	2024.09	-114.086	58.7253	1348	49.2454	1350.74	-2.74284
58.7399	1911	49.7436	2024	-113	58.7399	1347	49.2601	1350.15	-3.15093
58.7546	1912	49.7582	2023.92	-111.915	58.7546	1348	49.2747	1349.56	-1.55965
58.7692	1912	49.7729	2023.83	-111.83	58.7692	1349	49.2894	1348.97	0.0314038
58.7839	1913	49.7875	2023.75	-110.745	58.7839	1351	49.304	1348.38	2.62223
58.7985	1914	49.8022	2023.66	-109.66	58.7985	1353	49.3187	1347.79	5.21282
58.8132	1914	49.8169	2023.58	-109.576	58.8132	1355	49.3333	1347.2	7.80359
58.8278	1913	49.8315	2023.49	-110.491	58.8278	1358	49.348	1346.61	11.3937
58.8425	1911	49.8461	2023.41	-112.406	58.8425	1359	49.3626	1346.02	12.9836
58.8571	1911	49.8608	2023.32	-112.322	58.8571	1360	49.3773	1345.43	14.5733
58.8718	1911	49.8755	2023.24	-112.238	58.8718	1360	49.3919	1344.84	15.1628
58.8864	1912	49.8901	2023.15	-111.154	58.8864	1360	49.4066	1344.25	15.7524
58.9011	1912	49.9048	2023.07	-111.07	58.9011	1360	49.4213	1343.66	16.3414
58.9158	1912	49.9194	2022.99	-110.986	58.9158	1360	49.4359	1343.07	16.9302
58.9304	1913	49.9341	2022.9	-109.902	58.9304	1359	49.4506	1342.48	16.5187
58.9451	1913	49.9487	2022.82	-109.818	58.9451	1359	49.4652	1341.89	17.107
58.9597	1914	49.9634	2022.73	-108.734	58.9597	1358	49.4799	1341.3	16.6955
58.9744	1913	49.978	2022.65	-109.651	58.9744	1356	49.4945	1340.72	15.2834
58.989	1912	49.9927	2022.57	-110.567	58.989	1354	49.5092	1340.13	13.871
59.0037	1910	50.0073	2022.48	-112.484	59.0037	1353	49.5238	1339.54	13.4584
59.0183	1909	50.022	2022.4	-113.401	59.0183	1350	49.5385	1338.95	11.046
59.033	1907	50.0366	2022.32	-115.318	59.033	1348	49.5531	1338.37	9.63297
59.0476	1906	50.0513	2022.23	-116.235	59.0476	1347	49.5678	1337.78	9.2197
59.0623	1906	50.0659	2022.15	-116.152	59.0623	1346	49.5824	1337.19	8.8062
59.0769	1905	50.0806	2022.07	-117.069	59.0769	1345	49.5971	1336.61	8.39248
59.0916	1903	50.0952	2021.99	-118.986	59.0916	1342	49.6117	1336.02	5.97893
59.1062	1902	50.1099	2021.9	-119.903	59.1062	1341	49.6264	1335.44	5.56475
59.1209	1901	50.1245	2021.82	-120.821	59.1209	1339	49.641	1334.85	4.15035
59.1355	1900	50.1392	2021.74	-121.739	59.1355	1337	49.6557	1334.26	2.73573
59.1502	1899	50.1538	2021.66	-122.656	59.1502	1337	49.6703	1333.68	3.32087
59.1648	1899	50.1685	2021.57	-122.574	59.1648	1337	49.685	1333.09	3.9062
59.1795	1900	50.1831	2021.49	-121.492	59.1795	1339	49.6996	1332.51	6.49089
59.1941	1900	50.1978	2021.41	-121.41	59.1941	1340	49.7143	1331.92	8.07537
59.2088	1899	50.2125	2021.33	-122.328	59.2088	1341	49.7289	1331.34	9.65962
59.2234	1898	50.2271	2021.25	-123.246	59.2234	1340	49.7436	1330.76	9.24364
59.2381	1896	50.2418	2021.16	-125.165	59.2381	1341	49.7583	1330.17	10.8278
59.2527	1896	50.2564	2021.08	-125.083	59.2527	1341	49.7729	1329.59	11.4114
59.2674	1895	50.2711	2021	-126.002	59.2674	1341	49.7876	1329.01	11.9948
59.282	1897	50.2857	2020.92	-123.92	59.282	1342	49.8022	1328.42	13.5779
59.2967	1899	50.3004	2020.84	-121.839	59.2967	1342	49.8169	1327.84	14.1608
59.3114	1901	50.315	2020.76	-119.758	59.3114	1343	49.8315	1327.26	15.7439
59.326	1903	50.3297	2020.68	-117.677	59.326	1343	49.8462	1326.67	16.3263
59.3407	1905	50.3443	2020.6	-115.596	59.3407	1342	49.8608	1326.09	15.9085
59.3553	1906	50.359	2020.52	-114.515	59.3553	1341	49.8755	1325.51	15.4906
59.37	1906	50.3736	2020.43	-114.434	59.37	1342	49.8901	1324.93	17.0723
59.3846	1907	50.3883	2020.35	-113.354	59.3846	1342	49.9048	1324.35	17.6543
59.3993	1908	50.4029	2020.27	-112.273	59.3993	1342	49.9194	1323.76	18.2356
59.4139	1910	50.4176	2020.19	-110.193	59.4139	1341	49.9341	1323.18	17.8167
59.4286	1913	50.4322	2020.11	-107.112	59.4286	1341	49.9487	1322.6	18.3976
59.4432	1914	50.4469	2020.03	-106.032	59.4432	1341	49.9634	1322.02	18.9783
59.4579	1915	50.4615	2019.95	-104.952	59.4579	1341	49.978	1321.44	19.5591
